ORISPL,NAMEPCAP,GENNTAN,weighted_coal_CAPFAC,weighted_coal_AGE,coal_FUELS,num_coal_GENS,YEAR,NONcoal_FUELS,PNAME,PLGENACL,PLSO2AN,PLPRMFL,PLCLPR,SECTOR,FIPSST,FIPSCNTY,LAT,LON
1552.0,399.8,1083584.0,0.31470523854172816,46.952476238118834,"['BIT', 'BIT']",2,2009,['DFO'],C P Crane,1074596.725,12478.5279,BIT,99.1666,not reported,24,5.0,39.3269,-76.365
1554.0,495.0,2263082.0,0.5401109685817835,44.92323232323224,"['BIT', 'BIT']",2,2009,"['DFO', 'NG', 'RFO']",Herbert A Wagner,2219365.294,15139.5049,BIT,95.8827,not reported,24,3.0,39.1781,-76.5268
1570.0,109.5,127849.0,0.16589983652590165,54.46575342465758,"['BIT', 'BIT']",2,2009,0,R Paul Smith Power Station,125739.563,963.7,BIT,98.3501,not reported,24,43.0,39.595,-77.8269
1571.0,728.0,3860266.0,0.605351811533195,44.5,"['BIT', 'BIT']",2,2009,"['RFO', 'RFO']",Chalk Point LLC,3701120.474,41250.415,BIT,88.0503,not reported,24,33.0,38.5444,-76.6861
1572.0,588.0,2354996.0,0.4612228733297212,48.66666666666674,"['BIT', 'BIT', 'BIT']",3,2009,0,Dickerson,2341470.835,25739.078,BIT,97.6154,not reported,24,31.0,39.2086,-77.4644
1573.0,1252.0,6721108.0,0.6161027211584758,38.5,"['BIT', 'BIT']",2,2009,0,Morgantown Generating Plant,6706468.375,69569.911,BIT,99.5779,not reported,24,17.0,38.3592,-76.9767
1606.0,136.0,520394.0,0.4368,49.0,['BIT'],1,2009,0,Mount Tom,468423.001,2129.391,BIT,90.0131,not reported,25,13.0,42.2814,-72.6053
1613.0,100.0,115224.0,0.1315,50.0,['BIT'],1,2009,['DFO'],Somerset Station,107371.392,379.6893,SUB,92.9695,not reported,25,5.0,41.737,-71.146
1619.0,1124.6,7234514.0,0.73497502566171,48.64271741063499,"['BIT', 'BIT', 'BIT']",3,2009,['RFO'],Brayton Point,7183881.365,25143.6324,BIT,98.9165,not reported,25,5.0,41.7125,-71.1914
1626.0,329.6,1281274.0,0.4490437662826218,53.98361650485435,"['BIT', 'BIT', 'BIT']",3,2009,['RFO'],Salem Harbor,1246142.636,5222.181,BIT,96.724,not reported,25,9.0,42.5267,-70.8792
1695.0,312.6,1733112.0,0.6332093048804693,52.49999999999977,"['SUB', 'SUB']",2,2009,0,B C Cobb,1717021.88,9630.009,SUB,99.0716,not reported,26,121.0,43.2542,-86.2417
1702.0,544.0,2743142.0,1.2398890013714199,49.0,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,"['NG', 'NG']",Dan E Karn,2640029.034,11684.937,SUB,95.3239,not reported,26,17.0,43.6425,-83.8431
1710.0,1585.8999999999999,9638003.0,0.7336323827249275,35.320890346175474,"['SUB', 'SUB', 'SUB']",3,2009,['DFO'],J H Campbell,9622315.416,31798.0139,SUB,99.8366,not reported,26,139.0,42.9103,-86.2036
1720.0,312.6,1869429.0,0.6860195481614974,52.5,"['SUB', 'SUB']",2,2009,['NG'],J C Weadock,1854863.858,8436.3431,SUB,99.2057,not reported,26,17.0,43.6425,-83.8431
1723.0,345.4,1713405.0,0.6151484985161128,56.61551823972172,"['SUB', 'SUB', 'SUB']",3,2009,['DFO'],J R Whiting,1707891.7,6670.1234,SUB,99.6718,not reported,26,115.0,41.7917,-83.4486
1731.0,121.0,130616.0,0.1232,41.0,['BIT'],1,2009,0,Harbor Beach,127321.595,1044.2985,BIT,97.554,not reported,26,63.0,43.8519,-82.6436
1733.0,3279.6000000000004,19130345.0,0.6671825819398448,36.24917672886977,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,Monroe,19109310.009,85898.0136,SUB,99.8923,not reported,26,115.0,41.8917,-83.3461
1740.0,650.6,3428132.0,0.6119922724095804,51.449584998463024,"['SUB', 'SUB']",2,2009,0,River Rouge,3388756.131,14945.4987,SUB,98.8514,not reported,26,163.0,42.2733,-83.1131
1743.0,1547.0,6576097.0,0.48749705521375364,48.33451842275372,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",6,2009,0,St Clair,6529373.914,28930.4244,SUB,99.3157,not reported,26,147.0,42.7625,-82.4722
1745.0,775.5,3868496.0,0.6247746510530191,46.72533849129604,"['SUB', 'SUB', 'SUB']",3,2009,0,Trenton Channel,3862986.007,25443.042,SUB,99.8576,not reported,26,163.0,42.1236,-83.1811
1769.0,450.0,2518783.0,0.6465366328500709,32.200000000000045,"['BIT', 'BIT', 'SUB', 'SUB', 'SUB']",5,2009,0,Presque Isle,2614413.636,9693.5,SUB,99.7456,not reported,26,103.0,46.5789,-87.395
1771.0,23.0,65640.0,0.32935228519195614,51.0,"['BIT', 'BIT']",2,2009,0,Escanaba,65640.0,905.3083,BIT,100.0,not reported,26,41.0,45.833,-87.0923
1825.0,80.0,281051.0,0.401,26.0,['BIT'],1,2009,0,J B Sims,280048.964,333.964,BIT,99.6435,not reported,26,139.0,43.0722,-86.2342
1830.0,62.8,196952.0,0.3824853070798976,45.74840764331179,"['BIT', 'BIT', 'BIT']",3,2009,0,James De Young,196952.0,1474.9339,BIT,100.0,not reported,26,139.0,42.7956,-86.1133
1831.0,375.0,897526.0,0.31567941563809854,45.24533333333329,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",6,2009,0,Eckert Station,893431.381,3227.66,SUB,99.5438,not reported,26,65.0,42.7183,-84.5586
1832.0,154.7,1087369.0,0.8024,36.0,['SUB'],1,2009,0,Erickson Station,1085547.511,3543.361,SUB,99.8325,not reported,26,45.0,42.6919,-84.6572
1843.0,77.5,269395.0,0.6825834235973199,31.56129032258059,"['BIT', 'BIT', 'SUB']",3,2009,0,Shiras,269079.139,102.9704,SUB,99.8828,not reported,26,103.0,46.5314,-87.3917
1866.0,73.0,185425.0,0.4431509138465686,39.17123287671234,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Wyandotte,147157.061,1268.8941,BIT,79.351,not reported,26,163.0,42.2081,-83.1453
1891.0,116.0,510475.0,0.5023734043782752,56.0,"['SUB', 'SUB']",2,2009,0,Syl Laskin,509515.98,1253.987,SUB,99.8121,not reported,27,137.0,47.5306,-92.1619
1893.0,1072.5,6152653.0,0.6809215068036504,34.316083916083926,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,Clay Boswell,6139574.671,13442.585,SUB,99.7874,not reported,27,61.0,47.2603,-93.6531
1904.0,293.5,1281573.0,0.4994314662528003,50.94207836456553,"['SUB', 'SUB']",2,2009,"['NG', 'NG']",Black Dog,1275049.605,3089.931,SUB,73.4779,not reported,27,37.0,44.8108,-93.2501
1915.0,598.4,3450748.0,0.6583,51.0,['SUB'],1,2009,0,Allen S King,3445207.663,1636.442,SUB,99.8394,not reported,27,163.0,45.03,-92.7786
1943.0,129.4,599411.0,0.5435396719446257,47.1020092735705,"['SUB', 'SUB']",2,2009,['WAT'],Hoot Lake,598474.914,2187.488,SUB,95.9854,not reported,27,111.0,46.29,-96.0428
1961.0,31.9,1786.0,0.0064,38.0,['BIT'],1,2009,0,Austin Northeast,917.835,21.114,NG,51.3905,not reported,27,99.0,43.7014,-92.9626
1979.0,35.9,172766.612,0.5632825216593355,27.61002785515325,"['SUB', 'SUB', 'SUB']",3,2009,0,Hibbing,124194.343,585.4771,SUB,71.8856,not reported,27,137.0,47.4294,-92.935
2008.0,99.0,40715.0,0.07142218838265996,45.404040404040416,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Silver Lake,36976.619,515.685,BIT,90.8182,not reported,27,109.0,44.0281,-92.4597
2018.0,30.2,110242.0,0.49562978447415684,39.44039735099341,"['SUB', 'SUB', 'SUB']",3,2009,0,Virginia,58805.038,253.4176,SUB,53.3418,not reported,27,137.0,47.561,-92.5217
2022.0,18.0,30385.0,0.1927,39.0,['SUB'],1,2009,['NG'],Willmar,27790.965,150.0109,SUB,86.0535,not reported,27,67.0,45.1217,-95.0535
2049.0,877.2,2757823.0,0.3748985264464036,37.705426356589214,"['BIT', 'BIT']",2,2009,0,Jack Watson,2720246.47,12765.971,BIT,98.8473,not reported,28,47.0,30.4408,-89.0265
2062.0,32.6,1713.0,0.006052072387624051,44.705521472392775,"['BIT', 'BIT']",2,2009,['NG'],Henderson,1468.819,22.3832,BIT,70.6403,not reported,28,83.0,33.5153,-90.2072
2076.0,231.5,1343898.0,0.7200322763334718,37.70755939524838,"['SUB', 'SUB']",2,2009,0,Asbury,1303280.908,11006.486,SUB,96.9777,not reported,29,97.0,37.3596,-94.5913
2079.0,594.3,3982039.0,0.7649,40.0,['SUB'],1,2009,"['NG', 'NG']",Hawthorn,3973096.636,2016.554,SUB,95.1655,not reported,29,95.0,39.1306,-94.4778
2080.0,564.0,3211592.0,0.6519263101913318,48.33333333333326,"['SUB', 'SUB', 'SUB']",3,2009,0,Montrose,3199348.09,12791.369,SUB,99.6188,not reported,29,83.0,38.3108,-93.9331
2094.0,524.0,2899049.0,0.6392325640925697,41.612595419847366,"['SUB', 'SUB', 'SUB']",3,2009,0,Sibley,2862744.365,11787.154,SUB,98.7477,not reported,29,95.0,39.1778,-94.1861
2098.0,90.0,490978.0,0.6228,43.0,['SUB'],1,2009,['NG'],Lake Road,396689.6,2407.5551,SUB,84.5775,not reported,29,21.0,39.7246,-94.8773
2103.0,2389.4,17237568.0,0.8275584549804241,37.46040847074573,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,Labadie,17226242.192,61683.399,SUB,99.9343,not reported,29,71.0,38.5583,-90.8361
2104.0,923.0,5362511.0,0.6649863987598348,50.86078006500543,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,Meramec,5347183.404,16855.725,SUB,99.7081,not reported,29,189.0,38.4017,-90.3358
2107.0,1099.4,5760507.0,0.5989935975253566,41.50000000000023,"['SUB', 'SUB']",2,2009,0,Sioux,5758067.401,46441.773,SUB,99.9576,not reported,29,183.0,38.9158,-90.2917
2123.0,38.5,16995.0,0.06342826713739336,47.42857142857133,"['BIT', 'BIT']",2,2009,['NG'],Columbia,75961.0,908.6363,BIT,87.6603,not reported,29,19.0,38.9658,-92.3175
2132.0,115.0,166101.0,0.23427116453242303,47.043478260869506,"['BIT', 'BIT', 'BIT']",3,2009,0,Blue Valley,158551.962,5946.4079,BIT,95.4552,not reported,29,95.0,39.0919,-94.3261
2144.0,22.5,42971.0,0.2973,44.933333333333394,"['BIT', 'BIT']",2,2009,['NG'],Marshall,41703.664,1343.5563,BIT,95.4623,not reported,29,195.0,39.1229,-93.2011
2161.0,253.0,1218713.0,0.5638800516610556,44.42292490118575,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2009,0,James River Power Station,1209420.106,3782.6702,SUB,98.8648,not reported,29,77.0,37.1086,-93.2592
2167.0,1200.0,7246811.0,0.6921572800780923,34.5,"['SUB', 'SUB']",2,2009,0,New Madrid,7241272.246,14479.763,SUB,99.9236,not reported,29,143.0,36.5147,-89.5617
2168.0,1135.0,7379800.0,0.744102939917071,32.801762114537496,"['SUB', 'SUB', 'SUB']",3,2009,0,Thomas Hill,7367123.425,16628.23,SUB,99.8282,not reported,29,175.0,39.5531,-92.6392
2169.0,59.0,404625.0,0.8967248696941613,50.77966101694915,"['BIT', 'SUB']",2,2009,0,Chamois,404137.563,2644.2996,SUB,99.8795,not reported,29,151.0,38.6853,-91.7556
2171.0,46.0,14526.0,0.0645168250034421,55.0,"['BIT', 'BIT']",2,2009,0,Missouri City,14748.513,919.361,BIT,100.0,not reported,29,47.0,39.2319,-94.3084
2187.0,172.8,1075253.0,0.7103,41.0,['SUB'],1,2009,0,J E Corette Plant,1074313.616,2831.747,SUB,99.9126,not reported,30,111.0,45.7747,-108.4803
2240.0,130.0,340359.0,0.3016109904541969,36.90769230769229,"['SUB', 'SUB', 'SUB']",3,2009,0,Lon Wright,334361.977,1680.2078,SUB,98.245,not reported,31,53.0,41.4275,-96.4619
2277.0,228.7,1522951.0,0.7603649092452744,45.902929602098766,"['SUB', 'SUB']",2,2009,0,Sheldon,1519672.436,5394.577,SUB,99.7847,not reported,31,109.0,40.5589,-96.7842
2291.0,644.7,3038952.0,0.5386664777199509,47.02605863192207,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2009,0,North Omaha,3016314.712,13159.184,SUB,99.2551,not reported,31,55.0,41.3297,-95.9458
2324.0,636.8,3022365.0,0.5445596835259805,33.16080402010061,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Reid Gardner,3021474.621,1245.408,BIT,99.9705,not reported,32,3.0,36.6531,-114.6364
2341.0,1636.2,-10556.0,-0.0015,38.0,"['SUB', 'SUB']",2,2009,0,Mohave,-5278.0,0.0,BIT,0.0,not reported,32,3.0,35.1458,-114.5917
2364.0,459.20000000000005,2410579.0,0.6307318349243065,42.9790940766552,"['BIT', 'BIT']",2,2009,0,Merrimack,2410045.986,28842.6334,BIT,99.9621,not reported,33,13.0,43.1411,-71.4692
2367.0,100.0,487094.0,0.5562816164847032,54.5,"['BIT', 'BIT']",2,2009,"['JF', 'WDS']",Schiller,475622.423,3550.1797,BIT,59.2186,not reported,33,15.0,43.0978,-70.7842
2378.0,299.2,451261.0,0.23539382286525984,45.909090909090764,"['BIT', 'BIT']",2,2009,['RFO'],B L England,447678.189,1591.6323,BIT,95.9433,not reported,34,9.0,39.29,-74.6339
2384.0,73.5,54791.0,0.08510000000000001,55.0,['BIT'],1,2009,['NG'],Deepwater,49144.843,385.389,BIT,85.853,not reported,34,33.0,39.6831,-75.5083
2403.0,659.7,1426936.0,0.24690000000000004,41.0,['BIT'],1,2009,0,PSEG Hudson Generating Station,1301451.355,1455.689,SUB,91.9405,not reported,34,17.0,40.7478,-74.0719
2408.0,652.8,1425975.0,0.250837446308666,48.5,"['BIT', 'BIT']",2,2009,0,PSEG Mercer Generating Station,1332198.887,7341.27,BIT,93.4237,not reported,34,21.0,40.1797,-74.7325
2434.0,25.0,12471.0,0.05689999999999999,39.0,['BIT'],1,2009,['RFO'],Howard Down,12391.966,208.419,BIT,84.0989,not reported,34,11.0,39.4889,-75.0347
2442.0,2269.6,15639501.0,0.7872887831587466,41.20237046175521,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2009,0,Four Corners,15605341.103,12449.652,SUB,99.7816,not reported,35,45.0,36.69,-108.4814
2451.0,1848.0,11718003.0,0.7322044075854905,30.896103896103796,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,San Juan,11680690.968,5516.936,SUB,99.6816,not reported,35,45.0,36.8006,-108.4386
2468.0,7.5,0.0,0.0,48.0,['BIT'],1,2009,['NG'],Raton,0.0,0.0021,NG,0.0,not reported,35,7.0,36.893,-104.442
2480.0,386.5,2034677.0,0.6010184419443478,45.04476067270389,"['BIT', 'BIT']",2,2009,"['RFO', 'RFO']",Danskammer Generating Station,2026757.204,9848.2781,BIT,98.4896,not reported,36,71.0,41.5736,-73.9747
2526.0,75.0,246482.0,0.3752,58.0,['BIT'],1,2009,0,AES Westover,242279.89,2193.152,BIT,100.0,not reported,36,7.0,42.1117,-75.9747
2527.0,112.5,435248.0,0.4417,56.0,['BIT'],1,2009,0,AES Greenidge LLC,437264.833,415.577,BIT,99.7868,not reported,36,123.0,42.6789,-76.9483
2535.0,322.5,1630107.0,0.5769896285949327,54.0,"['BIT', 'BIT']",2,2009,0,AES Cayuga,1625327.849,2197.562,BIT,99.7068,not reported,36,109.0,42.6028,-76.6336
2549.0,436.0,2027633.0,0.5310520911328629,51.5,"['SUB', 'SUB']",2,2009,0,C R Huntley Generating Station,2021806.68,6017.968,SUB,99.7127,not reported,36,29.0,42.97,-78.93
2554.0,627.2,2624513.0,0.4803902420753869,52.408163265306484,"['SUB', 'SUB', 'SUB', 'SUB']",4,2009,0,Dunkirk Generating Plant,2618016.761,8279.171,SUB,99.7525,not reported,36,13.0,42.49,-79.35
2682.0,49.0,66355.0,0.27045516389119134,49.5,"['BIT', 'BIT']",2,2009,['NG'],S A Carlson,66064.458,1045.2128,BIT,89.8469,not reported,36,13.0,42.0917,-79.2417
2706.0,413.6,2149148.0,0.5996616861193366,41.49661508704094,"['BIT', 'BIT']",2,2009,0,Asheville,2145493.605,1395.301,BIT,97.949,not reported,37,21.0,35.4714,-82.5431
2708.0,328.5,1743658.0,0.6088476873905319,51.85601217655994,"['BIT', 'BIT']",2,2009,0,Cape Fear,1741232.473,11311.397,BIT,99.9631,not reported,37,37.0,35.595,-79.0492
2709.0,402.4,1877712.0,0.5387631335369854,50.91401590457235,"['BIT', 'BIT', 'BIT']",3,2009,0,Lee,1868610.463,12956.174,BIT,81.7911,not reported,37,191.0,35.3775,-78.0875
2712.0,2558.2,15024877.0,0.6760479149013997,36.36908763974634,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Roxboro,15003119.623,9629.501,BIT,99.8552,not reported,37,145.0,36.4833,-79.0731
2713.0,671.6,2420519.0,0.4153223537596689,42.862864800476245,"['BIT', 'BIT', 'BIT']",3,2009,0,L V Sutton,2407038.219,17950.311,BIT,99.4525,not reported,37,129.0,34.2824,-77.9864
2716.0,165.5,277570.0,0.2017059671434233,58.38972809667666,"['BIT', 'BIT', 'BIT']",3,2009,0,W H Weatherspoon,275869.611,3114.451,BIT,99.1983,not reported,37,155.0,34.5889,-78.975
2718.0,1155.0,3663079.0,0.3944889273204318,49.85714285714289,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2009,0,G G Allen,3647922.566,8831.721,BIT,99.5862,not reported,37,71.0,35.1897,-81.0122
2720.0,370.0,420295.0,0.17890035332326104,59.78378378378375,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Buck,413555.099,2393.99,BIT,98.3964,not reported,37,159.0,35.7133,-80.3767
2721.0,780.9,3269340.0,0.636901731817431,44.27365859905217,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2009,0,Cliffside,3261241.816,22979.275,BIT,99.7523,not reported,37,45.0,35.22,-81.7594
2723.0,290.0,171759.0,0.07529452954430335,56.655172413793025,"['BIT', 'BIT', 'BIT']",3,2009,0,Dan River,171916.393,1398.991,BIT,100.0,not reported,37,157.0,36.4862,-79.7208
2727.0,1996.0,12689771.0,0.7506209904260684,40.90280561122245,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Marshall,12668697.481,4570.775,BIT,99.8339,not reported,37,35.0,35.5975,-80.9658
2732.0,466.0,488716.0,0.1414206430728685,55.8583690987125,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Riverbend,485025.051,4158.376,BIT,99.3312,not reported,37,71.0,35.36,-80.9742
2790.0,115.0,556757.0,0.5848113144513675,49.130434782608745,"['LIG', 'LIG']",2,2009,0,R M Heskett,556667.071,3606.3978,LIG,99.9838,not reported,38,59.0,46.8669,-100.8839
2817.0,656.0,4197430.0,0.7620088170142206,36.963414634146375,"['LIG', 'LIG']",2,2009,0,Leland Olds,4192497.866,44153.931,LIG,99.8825,not reported,38,57.0,47.2819,-101.3194
2823.0,734.0,5018507.0,0.7827570225567086,34.45095367847421,"['LIG', 'LIG']",2,2009,0,Milton R Young,4998313.629,25724.274,LIG,99.5976,not reported,38,65.0,47.0664,-101.2139
2824.0,190.2,1178990.0,0.7076,42.0,['SUB'],1,2009,0,Stanton,1177527.111,2341.075,SUB,99.8759,not reported,38,57.0,47.2872,-101.3314
2828.0,1880.4,10784462.0,0.6684011052197133,38.54328866198671,"['BIT', 'BIT', 'BIT']",3,2009,0,Cardinal,10745600.845,34750.942,BIT,99.6397,not reported,39,81.0,40.2522,-80.6486
2830.0,1221.3,5085326.0,0.5065380976952117,47.48284614754766,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",6,2009,0,Walter C Beckjord,5072664.163,41964.5536,BIT,99.7453,not reported,39,25.0,38.9917,-84.2981
2832.0,1278.0,8634999.0,0.7713894873873175,34.60633802816892,"['BIT', 'BIT', 'BIT']",3,2009,0,Miami Fort,8604248.554,25339.9485,BIT,99.649,not reported,39,61.0,39.1131,-84.8031
2835.0,256.0,609503.0,0.2718,51.0,['SUB'],1,2009,0,Ashtabula,608312.437,4954.993,BIT,99.8047,not reported,39,7.0,41.9086,-80.7697
2836.0,766.0,3099887.0,0.5155046943969248,41.35770234986944,"['BIT', 'BIT']",2,2009,0,Avon Lake,3088213.33,37160.572,BIT,99.6327,not reported,39,93.0,41.5042,-82.05
2837.0,1257.0,5399951.0,0.5104214099720534,45.12728719172628,"['SUB', 'SUB', 'SUB', 'SUB', 'BIT']",5,2009,0,Eastlake,5378443.987,48863.799,BIT,99.6085,not reported,39,85.0,41.6713,-81.4432
2838.0,256.0,276116.0,0.1231,47.0,['SUB'],1,2009,0,Lake Shore,276165.539,1099.4458,SUB,100.0,not reported,39,35.0,41.5356,-81.6419
2840.0,1890.8000000000002,6189984.0,0.42392329647378724,35.06140258091841,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Conesville,6179538.099,26232.006,BIT,99.8312,not reported,39,31.0,40.1842,-81.8811
2843.0,106.2,124791.0,0.1341,54.0,['BIT'],1,2009,0,Picway,123457.478,2222.191,BIT,98.9314,not reported,39,129.0,39.7933,-83.0097
2848.0,414.0,91440.0,0.04553485454943132,58.5,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",6,2009,['NG'],O H Hutchings,87432.758,795.998,BIT,95.579,not reported,39,113.0,39.6094,-84.2931
2850.0,2440.8,15323885.0,0.717166933750808,37.25,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,J M Stuart,15291491.09,64001.0348,BIT,99.7877,not reported,39,1.0,38.6361,-83.6939
2861.0,265.6,283199.0,0.20549712852093405,55.0,"['BIT', 'BIT']",2,2009,0,Niles,283034.211,6931.875,BIT,100.0,not reported,39,155.0,41.1667,-80.75
2864.0,415.8,571840.0,0.25218212402070506,55.24338624338634,"['BIT', 'BIT', 'BIT']",3,2009,0,R E Burger,570327.802,5988.036,BIT,99.7343,not reported,39,13.0,39.9094,-80.7608
2866.0,2455.6,8819553.0,0.4632992701784319,42.35445512298429,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",7,2009,0,W H Sammis,8807674.119,73614.7304,BIT,99.8591,not reported,39,81.0,40.5308,-80.6311
2872.0,1529.4,7299585.0,0.5732360321168943,48.4250686543744,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2009,0,Muskingum River,7279775.188,98008.567,BIT,99.7286,not reported,39,167.0,39.5908,-81.6797
2876.0,1086.5,6791198.0,0.7146500141212199,54.0,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2009,0,Kyger Creek,6785335.566,56397.044,SUB,99.9137,not reported,39,53.0,38.9161,-82.1281
2878.0,498.79999999999995,1611616.0,0.40881043530220595,44.94627105052109,"['SUB', 'SUB', 'SUB']",3,2009,['PC'],Bay Shore,1701948.44,7877.588,SUB,63.906,not reported,39,95.0,41.6925,-83.4375
2914.0,27.5,74293.0,0.4349,45.07272727272721,"['BIT', 'BIT']",2,2009,0,Dover,74182.972,1188.5405,BIT,99.8519,not reported,39,157.0,40.5198,-81.4714
2917.0,75.6,196887.0,0.3026481326852458,37.30687830687816,"['BIT', 'BIT']",2,2009,0,Hamilton,188493.415,754.9102,BIT,97.0285,not reported,39,17.0,39.4083,-84.5625
2935.0,84.5,301361.0,0.6678890974611844,43.325443786982305,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2009,0,Orrville,300996.625,13130.5182,BIT,99.8791,not reported,39,169.0,40.8508,-81.765
2936.0,53.5,108460.125,0.31333638460494123,37.64485981308417,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Painesville,107930.606,3522.1953,BIT,99.5118,not reported,39,85.0,41.7265,-81.254
2943.0,37.0,77159.0,0.3551756399123887,44.662162162162076,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,['DFO'],Shelby Municipal Light Plant,76932.552,2534.2808,BIT,99.62,not reported,39,139.0,40.88,-82.6567
2952.0,1716.0,8505515.0,0.5749382073748621,29.333333333333258,"['SUB', 'SUB', 'SUB']",3,2009,['NG'],Muskogee,8444013.092,25532.3602,SUB,99.2652,not reported,40,101.0,35.7617,-95.2847
2963.0,946.0,6761894.0,0.8161403237909378,29.5,"['SUB', 'SUB']",2,2009,"['NG', 'NG']",Northeastern,6718957.772,23636.3325,SUB,68.8646,not reported,40,131.0,36.4317,-95.7008
3098.0,510.0,349947.0,0.17271686598256308,53.41176470588243,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Elrama Power Plant,344095.913,862.047,BIT,98.328,not reported,42,125.0,40.2524,-79.9186
3113.0,427.0,2282124.0,0.6101150314356275,48.61124121779858,"['BIT', 'BIT']",2,2009,0,Portland,2272526.739,30464.944,BIT,99.502,not reported,42,95.0,40.91,-75.0789
3115.0,225.0,953379.0,0.48400478393167884,57.33333333333326,"['BIT', 'BIT', 'BIT']",3,2009,0,Titus,950709.586,9861.1134,BIT,100.0,not reported,42,11.0,40.3061,-75.9081
3118.0,1872.0,12155687.0,0.7414870705785696,38.5,"['BIT', 'BIT']",2,2009,0,Conemaugh,12147610.717,7221.7184,BIT,99.9323,not reported,42,63.0,40.3842,-79.0611
3122.0,2012.0,11417644.0,0.6592606360559149,37.24850894632209,"['BIT', 'BIT', 'BIT']",3,2009,0,Homer City Station,11401719.358,101334.056,BIT,99.8605,not reported,42,63.0,40.511,-79.1968
3130.0,585.0,3414195.0,0.6662000000000001,5.0,['WC'],1,2009,0,Seward,3405286.104,7755.581,WC,99.7391,not reported,42,63.0,40.4081,-79.0339
3131.0,626.0,2290516.0,0.43660802347593297,51.69648562300313,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,0,Shawville,2274802.027,32972.6099,BIT,99.3214,not reported,42,33.0,41.067,-78.3656
3136.0,1872.0,10540156.0,0.6451199072006145,41.5,"['BIT', 'BIT']",2,2009,0,Keystone,10509549.831,113138.952,BIT,99.6863,not reported,42,5.0,40.6604,-79.3411
3138.0,348.0,617947.0,0.20405111150309008,50.344827586206975,"['BIT', 'BIT', 'BIT']",3,2009,0,New Castle Plant,615776.057,7628.9706,BIT,99.6464,not reported,42,73.0,40.9378,-80.3681
3140.0,1558.6999999999998,8863602.0,0.6498939632668526,42.90395842689395,"['BIT', 'BIT', 'BIT']",3,2009,0,PPL Brunner Island,8840236.729,59055.0312,BIT,99.7335,not reported,42,133.0,40.097,-76.6962
3149.0,1641.7,9932521.0,0.7985289890955176,36.49064993604202,"['BIT', 'BIT', 'BIT']",3,2009,0,PPL Montour,9901003.467,17425.887,BIT,99.6827,not reported,42,93.0,41.0714,-76.6672
3152.0,437.9,1078939.0,0.28489200316236596,58.10047956154358,"['BIT', 'BIT', 'BIT', 'BIT']",4,2009,['DFO'],Sunbury Generation LP,1073517.75,17030.4696,BIT,99.4799,not reported,42,109.0,40.8361,-76.825
3159.0,187.5,414169.0,0.2522,55.0,['BIT'],1,2009,"['DFO', 'RFO']",Cromby Generating Station,401145.118,2241.1964,BIT,76.5489,not reported,42,29.0,40.1514,-75.5306
3161.0,707.2,1977129.0,0.3199472462848909,49.00000000000023,"['BIT', 'BIT']",2,2009,"['RFO', 'RFO']",Eddystone Generating Station,1759092.789,5469.0467,BIT,86.1754,not reported,42,45.0,39.858,-75.323
3176.0,49.9,228185.0,0.522,50.00000000000023,['WC'],1,2009,0,Hunlock Power Station,203959.538,2991.385,WC,89.3834,not reported,42,79.0,41.2033,-76.0683
